kwhTotal,startTime,endTime,chargeTimeHrs,created_day,created_month,kwh_per_hour,weekday_Mon,weekday_Sat,weekday_Sun,weekday_Thu,weekday_Tue,weekday_Wed,startPeriod_Evening,startPeriod_Morning,startPeriod_Night,endPeriod_Evening,endPeriod_Morning,endPeriod_Night
5.83,13,17,4.828888889,6,8,1.207317073142952,1,0,0,0,0,0,0,0,0,0,0,0
5.56,13,15,2.511111111,0,8,2.21415929213337,0,0,0,0,1,0,0,0,0,0,0,0
4.89,16,21,4.941111111,0,8,0.9896559478522522,0,0,0,0,1,0,0,0,0,1,0,0
1.98,17,18,0.655833333,3,8,3.019059721991898,0,0,0,1,0,0,0,0,0,1,0,0
3.17,18,21,2.920833333,3,8,1.0853067048314187,0,0,0,1,0,0,1,0,0,1,0,0
6.11,18,20,1.952777778,1,8,3.1288762443096587,1,0,0,0,0,0,1,0,0,1,0,0
2.35,20,21,1.155,1,8,2.034632034632035,1,0,0,0,0,0,1,0,0,1,0,0
6.35,14,17,3.046944444,2,8,2.084055064576031,0,0,0,0,1,0,0,0,0,0,0,0
3.28,20,21,1.075277778,3,8,3.0503745795814257,0,0,0,0,0,1,1,0,0,1,0,0
6.23,18,22,3.077222222,5,8,2.024553168588161,0,0,0,1,0,0,1,0,0,1,0,0
5.09,15,21,5.694999999249999,6,8,0.8937664619263083,0,0,0,0,0,0,0,0,0,1,0,0
4.68,15,17,2.746111111,3,8,1.7042282015660217,1,0,0,0,0,0,0,0,0,0,0,0
5.42,16,21,5.501944444,4,8,0.9851062756387221,0,0,0,0,1,0,0,0,0,1,0,0
4.67,13,16,2.830833333,5,8,1.6496909039328453,0,0,0,0,0,1,0,0,0,0,0,0
2.76,14,15,0.873055556,6,8,3.161310847897519,0,0,0,1,0,0,0,0,0,0,0,0
3.24,16,18,1.47,6,8,2.2040816326530615,0,0,0,1,0,0,0,0,0,1,0,0
0.63,18,22,3.604444444,6,8,0.1747842170375813,0,0,0,1,0,0,1,0,0,1,0,0
4.95,13,16,3.078611111,4,8,1.6078679058597085,1,0,0,0,0,0,0,0,0,0,0,0
4.4,17,22,4.66,4,8,0.9442060085836911,1,0,0,0,0,0,0,0,0,1,0,0
0.629999999999999,17,18,1.292222222,5,9,0.48753224427988445,0,0,0,0,1,0,0,0,0,1,0,0
4.64,19,21,1.91,5,9,2.4293193717277486,0,0,0,0,1,0,1,0,0,1,0,0
4.94,13,14,1.765277778,6,9,2.798426435524982,0,0,0,0,0,1,0,0,0,0,0,0
0.79,14,17,2.613611111,6,9,0.30226379000115905,0,0,0,0,0,1,0,0,0,0,0,0
2.68,20,22,1.903888889,6,9,1.4076451706210886,0,0,0,0,0,1,1,0,0,1,0,0
2.22,15,16,0.729444444,0,9,3.0434120353653693,0,0,0,1,0,0,0,0,0,0,0,0
5.17,20,21,1.638611111,0,9,3.1551110359827166,0,0,0,1,0,0,1,0,0,1,0,0
4.99,13,15,1.700555556,2,9,2.9343351838133067,0,0,0,0,0,0,0,0,0,0,0,0
3.47,16,21,5.408611111,2,9,0.6415695136488433,0,0,0,0,0,0,0,0,0,1,0,0
6.3,16,21,5.258333333,0,9,1.1980982568112897,0,0,0,0,1,0,0,0,0,1,0,0
5.46,13,21,5.694999999249999,1,9,0.9587357332254701,0,0,0,0,0,1,0,0,0,1,0,0
4.66,13,15,1.871666667,2,9,2.489759572130052,0,0,0,1,0,0,0,0,0,0,0,0
1.84,17,18,0.761388889,2,9,2.4166362637845116,0,0,0,1,0,0,0,0,0,1,0,0
1.26,19,21,2.421944444,2,9,0.5202431472453709,0,0,0,1,0,0,1,0,0,1,0,0
3.97,14,15,1.247222222,3,9,3.183073497226383,0,0,0,0,0,1,0,0,0,0,0,0
2.33,15,16,0.738611111,3,9,3.154569387462139,0,0,0,0,0,1,0,0,0,0,0,0
1.1,16,21,5.046666667,3,9,0.21796565388256503,0,0,0,0,0,1,0,0,0,1,0,0
6.53,13,15,2.330277778,4,9,2.8022410296529032,0,0,0,1,0,0,0,0,0,0,0,0
1.23,17,21,4.665,4,9,0.26366559485530544,0,0,0,1,0,0,0,0,0,1,0,0
6.28,13,15,2.253611111,5,9,2.786638728104851,0,0,0,0,0,0,0,0,0,0,0,0
6.17,13,22,5.694999999249999,2,9,1.0834064970698079,1,0,0,0,0,0,0,0,0,1,0,0
4.84,13,15,2.864444444,3,9,1.6896819242342407,0,0,0,0,1,0,0,0,0,0,0,0
3.11,17,21,4.438888889,3,9,0.7006257822102471,0,0,0,0,1,0,0,0,0,1,0,0
3.04,10,15,4.811111111,4,9,0.6318706697605513,0,0,0,0,0,1,0,1,0,0,0,0
3.05,16,21,4.861666667,4,9,0.6273568734571575,0,0,0,0,0,1,0,0,0,1,0,0
5.0,13,15,2.780833333,6,9,1.7980221758223582,0,0,0,1,0,0,0,0,0,0,0,0
1.25,17,21,4.065277778,6,9,0.30748206352948515,0,0,0,1,0,0,0,0,0,1,0,0
4.65,13,15,2.813333333,4,9,1.652843602091569,1,0,0,0,0,0,0,0,0,0,0,0
3.41,17,18,1.227222222,4,9,2.7786328660531705,1,0,0,0,0,0,0,0,0,1,0,0
1.03,18,20,2.474166667,4,9,0.41630178505674614,1,0,0,0,0,0,1,0,0,1,0,0
5.92,16,21,4.397222222,5,9,1.3463044852228077,0,0,0,0,1,0,0,0,0,1,0,0
4.06,13,14,1.321666667,6,9,3.071878939956651,0,0,0,0,0,1,0,0,0,0,0,0
6.13,17,21,3.918055556,6,9,1.5645515772773284,0,0,0,0,0,1,0,0,0,1,0,0
5.4,13,16,3.180555556,0,10,1.6978165936492136,0,0,0,1,0,0,0,0,0,0,0,0
6.83,11,14,2.872222222,2,8,2.377949710048584,0,0,0,0,1,0,0,1,0,0,0,0
7.2,17,20,2.936388889,3,8,2.451991296851689,0,0,0,0,0,1,0,0,0,1,0,0
6.88,16,18,2.235,4,3,3.0782997762863538,0,0,0,1,0,0,0,0,0,1,0,0
6.65,15,18,2.1575,2,3,3.082271147161066,1,0,0,0,0,0,0,0,0,1,0,0
6.8,16,18,2.252777778,4,3,3.018495684042565,0,0,0,0,1,0,0,0,0,1,0,0
7.03,12,16,3.877777778,1,4,1.8128939827041322,0,0,0,0,0,1,0,0,0,0,0,0
3.07,20,22,1.411388889,5,2,2.175162369441042,0,0,0,0,0,0,1,0,0,1,0,0
1.07,20,21,0.351666667,3,2,3.042654025551987,0,0,0,0,1,0,1,0,0,1,0,0
2.66,13,16,2.429166667,2,1,1.0950257288377323,0,0,0,0,0,1,0,0,0,0,0,0
6.55,13,16,2.298333333,3,1,2.8498912259390705,0,0,0,1,0,0,0,0,0,0,0,0
3.6,15,19,3.634166667,4,1,0.9905984864947858,0,0,0,0,0,0,0,0,0,1,0,0
5.21,13,16,3.629444444,2,1,1.4354814022881348,0,0,0,0,1,0,0,0,0,0,0,0
1.27,16,17,1.245555556,2,1,1.0196253341589205,0,0,0,0,1,0,0,0,0,0,0,0
3.49,13,16,3.039444444,4,1,1.14823615443586,0,0,0,0,0,1,0,0,0,0,0,0
3.85,13,16,2.763888889,5,1,1.3929648240646044,0,0,0,1,0,0,0,0,0,0,0,0
4.01,19,21,1.846666667,5,1,2.171480144012368,0,0,0,1,0,0,1,0,0,1,0,0
0.93,17,20,2.365277778,0,1,0.39318849086147384,0,0,0,1,0,0,0,0,0,1,0,0
0.75,14,16,1.611944444,2,2,0.4652765812070382,0,0,0,0,0,0,0,0,0,0,0,0
2.26,13,17,3.851944444,1,2,0.5867166655324689,0,0,0,0,0,1,0,0,0,0,0,0
0.7,18,21,3.658611111,1,2,0.1913294358876723,0,0,0,0,0,1,1,0,0,1,0,0
6.06,12,15,3.189166667,2,2,1.9001829106976553,0,0,0,1,0,0,0,0,0,0,0,0
2.86,16,20,3.894722222,2,2,0.734327080849259,0,0,0,1,0,0,0,0,0,1,0,0
5.94,14,17,2.954166667,4,2,2.0107193227632476,0,0,0,1,0,0,0,0,0,0,0,0
6.31,13,16,3.472222222,5,2,1.8172800001163059,0,0,0,0,0,0,0,0,0,0,0,0
4.76,14,16,2.911111111,3,2,1.6351145038792028,0,0,0,0,1,0,0,0,0,0,0,0
6.47,16,22,5.694999999249999,1,3,1.1360842846096688,0,0,0,0,0,1,0,0,0,1,0,0
5.61,15,18,3.413055556,2,11,1.643688450994555,0,0,0,0,1,0,0,0,0,1,0,0
9.03,19,22,3.140277778,3,11,2.875541795462146,0,0,0,0,0,1,1,0,0,1,0,0
6.95,19,21,2.455277778,5,11,2.830636949625013,0,0,0,1,0,0,1,0,0,1,0,0
7.38,19,21,2.483055556,6,11,2.972144534650919,0,0,0,0,0,0,1,0,0,1,0,0
6.69,17,19,2.245833333,3,11,2.9788497221489942,1,0,0,0,0,0,0,0,0,1,0,0
6.96,16,21,4.738333333,4,11,1.4688709111128295,0,0,0,0,1,0,0,0,0,1,0,0
6.86,18,21,3.580277778,4,12,1.9160524477047993,1,0,0,0,0,0,1,0,0,1,0,0
7.1,17,21,3.724444444,5,12,1.906324582566387,0,0,0,0,1,0,0,0,0,1,0,0
4.66,12,16,3.179722222,0,12,1.4655368219771494,1,0,0,0,0,0,0,0,0,0,0,0
8.31,17,21,3.830277778,3,12,2.169555442618345,0,0,0,0,0,1,0,0,0,1,0,0
6.64,14,16,2.188611111,4,12,3.033887549335392,0,0,0,1,0,0,0,0,0,0,0,0
8.18,17,21,3.791944444,5,1,2.157204600648416,1,0,0,0,0,0,0,0,0,1,0,0
3.36,13,14,1.1,6,1,3.0545454545454542,0,0,0,0,1,0,0,0,0,0,0,0
7.8,18,21,2.905833333,5,1,2.6842558075921144,0,0,0,0,0,1,1,0,0,1,0,0
1.83,13,14,0.645555556,0,1,2.83476764004491,0,0,0,1,0,0,0,0,0,0,0,0
5.06,14,21,5.694999999249999,0,1,0.8884986831723221,0,0,0,1,0,0,0,0,0,1,0,0
6.95,12,14,2.506388889,1,1,2.7729136649552073,0,0,0,0,0,0,0,0,0,0,0,0
5.61,16,18,1.878333333,0,2,2.98669032883526,0,0,0,0,1,0,0,0,0,1,0,0
4.87,19,21,1.822222222,1,2,2.6725609759356783,0,0,0,0,0,1,1,0,0,1,0,0
7.06,19,21,2.358611111,2,2,2.9932870099160653,0,0,0,1,0,0,1,0,0,1,0,0
2.34,15,17,1.533333333,4,2,1.526086956853497,0,0,0,0,0,0,0,0,0,0,0,0
4.27,16,18,1.463611111,2,2,2.9174416400013237,0,0,0,0,1,0,0,0,0,1,0,0
7.08,12,15,2.867777778,4,2,2.4688105383596426,0,0,0,1,0,0,0,0,0,0,0,0
3.04,17,18,0.970277778,3,2,3.133123388918838,0,0,0,0,1,0,0,0,0,1,0,0
1.88,19,20,1.301388889,5,2,1.4446104587880801,0,0,0,0,0,1,1,0,0,1,0,0
6.57,11,15,3.6975,0,3,1.7768762677484788,0,0,0,0,1,0,0,1,0,0,0,0
4.88,20,21,1.576944444,1,3,3.094592215069816,0,0,0,0,0,1,1,0,0,1,0,0
2.08,17,18,0.726111111,4,3,2.8645753638660407,0,0,0,0,0,0,0,0,0,1,0,0
4.17,19,21,1.379166667,4,3,3.0235649539520084,0,0,0,1,0,0,1,0,0,1,0,0
5.67,12,14,2.029722222,2,3,2.7934856989509766,1,0,0,0,0,0,0,0,0,0,0,0
3.7,11,12,1.219166667,4,3,3.0348598761353767,0,0,0,0,1,0,0,1,0,0,0,0
3.57,14,15,1.149444444,5,3,3.1058482370636433,0,0,0,0,0,1,0,0,0,0,0,0
4.4,16,18,1.431111111,6,3,3.0745341617293893,0,0,0,1,0,0,0,0,0,1,0,0
3.66,14,15,1.1925,0,3,3.069182389937107,0,0,0,0,0,0,0,0,0,0,0,0
4.56,14,15,1.511666667,4,3,3.0165380368210495,1,0,0,0,0,0,0,0,0,0,0,0
3.63,15,16,1.207222222,5,3,3.006902899771174,0,0,0,0,1,0,0,0,0,0,0,0
0.629999999999999,15,15,0.014722222,6,4,42.792453476112435,0,0,0,0,0,1,0,0,0,0,0,0
0.629999999999999,11,11,0.024722222,0,4,25.48314629647768,0,0,0,1,0,0,0,1,0,0,1,0
4.16,15,17,1.439722222,2,4,2.88944626708693,0,0,0,1,0,0,0,0,0,0,0,0
2.54,19,20,0.881111111,0,4,2.8827238339070274,1,0,0,0,0,0,1,0,0,1,0,0
3.49,13,14,1.141666667,2,4,3.056934305676808,0,0,0,0,0,1,0,0,0,0,0,0
1.4,14,14,0.481388889,2,4,2.9082515861723595,0,0,0,0,0,1,0,0,0,0,0,0
2.28,17,19,1.188055556,2,4,1.9191021737033989,0,0,0,0,0,1,0,0,0,1,0,0
1.4,14,15,0.803888889,0,4,1.7415342084669614,0,0,0,0,0,0,0,0,0,0,0,0
0.629999999999999,19,20,1.213055556,5,4,0.5193496677739952,0,0,0,0,1,0,1,0,0,1,0,0
2.5,13,14,0.832777778,3,5,3.0020013334217475,0,0,0,0,0,0,0,0,0,0,0,0
2.32,15,16,0.791111111,1,6,2.932584270074801,0,0,0,1,0,0,0,0,0,0,0,0
6.19,13,16,2.345833333,3,7,2.63872113714227,0,0,0,0,1,0,0,0,0,0,0,0
6.93,18,21,2.854444444,1,4,2.427792915909349,0,0,0,0,0,1,1,0,0,1,0,0
6.76,18,21,2.728055556,2,4,2.477955401286556,0,0,0,1,0,0,1,0,0,1,0,0
6.83,18,20,2.680555556,3,4,2.547979274188936,0,0,0,0,0,0,1,0,0,1,0,0
6.77,18,21,2.867222222,0,4,2.361170316013266,1,0,0,0,0,0,1,0,0,1,0,0
6.54,18,21,2.863055556,1,4,2.2842728239395718,0,0,0,0,1,0,1,0,0,1,0,0
6.85,17,19,2.180555556,2,4,3.141401273245065,0,0,0,0,0,1,0,0,0,1,0,0
7.08,18,21,2.927777778,4,4,2.418216318602033,0,0,0,1,0,0,1,0,0,1,0,0
6.57,18,21,2.958055556,5,4,2.2210536197245108,0,0,0,0,0,0,1,0,0,1,0,0
6.87,12,16,3.407222222,2,4,2.0163052341116128,1,0,0,0,0,0,0,0,0,0,0,0
6.76,16,21,4.591388889,3,4,1.4723213745181845,0,0,0,0,1,0,0,0,0,1,0,0
6.73,17,21,3.650555556,4,4,1.8435550142330173,0,0,0,0,0,1,0,0,0,1,0,0
6.81,12,16,3.285,5,4,2.0730593607305936,0,0,0,1,0,0,0,0,0,0,0,0
6.26,17,20,3.314166667,0,4,1.8888609502751963,0,0,0,0,0,0,0,0,0,1,0,0
6.85,12,16,3.2075,3,4,2.1356196414653157,1,0,0,0,0,0,0,0,0,0,0,0
6.2,12,16,3.704166667,5,4,1.6737907760023587,0,0,0,0,1,0,0,0,0,0,0,0
6.78,12,17,4.896944444,6,4,1.3845368428280254,0,0,0,0,0,1,0,0,0,0,0,0
6.92,13,16,3.515555556,0,4,1.9683944371721374,0,0,0,1,0,0,0,0,0,0,0,0
6.91,18,21,2.901666667,1,5,2.3813900054702595,0,0,0,0,0,0,1,0,0,1,0,0
6.84,13,16,2.910555556,5,5,2.350066806283632,1,0,0,0,0,0,0,0,0,0,0,0
4.51,19,21,1.681944444,6,5,2.6814203144988062,0,0,0,0,1,0,1,0,0,1,0,0
6.93,12,16,4.260277778,0,5,1.6266544955792317,0,0,0,0,0,1,0,0,0,0,0,0
6.93,17,21,3.617222222,1,5,1.915834741324886,0,0,0,1,0,0,0,0,0,1,0,0
6.92,16,21,4.618888889,3,5,1.4981958142531104,0,0,0,0,0,0,0,0,0,1,0,0
6.96,17,21,3.319722222,6,5,2.0965609573824158,1,0,0,0,0,0,0,0,0,1,0,0
6.14,18,21,3.069166667,1,5,2.0005430353515563,0,0,0,0,1,0,1,0,0,1,0,0
6.73,18,21,3.272222222,2,5,2.056706281973291,0,0,0,0,0,1,1,0,0,1,0,0
6.81,13,16,3.139166667,3,5,2.169365542641957,0,0,0,1,0,0,0,0,0,0,0,0
6.83,17,21,3.595833333,4,5,1.899420625900294,0,0,0,0,0,0,0,0,0,1,0,0
7.13,17,21,3.493888889,1,5,2.0407059945288375,1,0,0,0,0,0,0,0,0,1,0,0
5.71,16,21,4.517222222,2,5,1.2640511622808537,0,0,0,0,1,0,0,0,0,1,0,0
6.97,13,16,3.234444444,4,5,2.154929577760897,0,0,0,0,0,1,0,0,0,0,0,0
6.91,17,21,3.895277778,5,5,1.7739428081423978,0,0,0,1,0,0,0,0,0,1,0,0
6.71,15,19,3.236944444,6,5,2.072942590175638,0,0,0,0,0,0,0,0,0,1,0,0
5.79,18,21,3.220277778,4,5,1.7979815404607622,0,0,0,0,1,0,1,0,0,1,0,0
6.93,17,21,3.965,5,5,1.7477931904161412,0,0,0,0,0,1,0,0,0,1,0,0
6.99,18,21,3.01,0,5,2.322259136212625,0,0,0,1,0,0,1,0,0,1,0,0
7.03,18,21,2.895,1,5,2.4283246977547495,0,0,0,0,0,0,1,0,0,1,0,0
6.96,17,21,3.689722222,4,6,1.8863208613648315,1,0,0,0,0,0,0,0,0,1,0,0
5.94,17,21,3.354166667,5,6,1.7709316768426404,0,0,0,0,1,0,0,0,0,1,0,0
6.71,17,21,3.279166667,6,6,2.0462515881020327,0,0,0,0,0,1,0,0,0,1,0,0
6.94,18,21,3.099722222,1,6,2.238910296782071,0,0,0,1,0,0,1,0,0,1,0,0
6.96,18,21,2.601388889,2,6,2.6754938600031823,0,0,0,0,0,0,1,0,0,1,0,0
6.93,18,21,2.737777778,6,6,2.5312499997945412,1,0,0,0,0,0,1,0,0,1,0,0
5.71,17,21,3.648888889,0,6,1.564859926870741,0,0,0,0,1,0,0,0,0,1,0,0
6.98,18,21,2.873888889,1,6,2.4287647399022325,0,0,0,0,0,1,1,0,0,1,0,0
5.72,17,21,3.420833333,2,6,1.6721071865210335,0,0,0,1,0,0,0,0,0,1,0,0
6.23,17,20,3.838611111,2,6,1.6229828497466672,0,0,0,0,1,0,0,0,0,1,0,0
5.9,17,21,3.48,3,6,1.6954022988505748,0,0,0,0,0,1,0,0,0,1,0,0
5.94,17,21,3.309722222,4,6,1.794712547329901,0,0,0,1,0,0,0,0,0,1,0,0
6.02,17,21,3.531388889,5,6,1.7047117123667201,0,0,0,0,0,0,0,0,0,1,0,0
6.25,17,21,3.732222222,2,6,1.6746055374620188,1,0,0,0,0,0,0,0,0,1,0,0
6.04,18,21,3.286944444,3,6,1.8375728896256331,0,0,0,0,1,0,1,0,0,1,0,0
6.3,17,21,3.454444444,5,6,1.8237375364199082,0,0,0,0,0,1,0,0,0,1,0,0
5.9,12,16,3.896666667,0,6,1.514114627757561,0,0,0,0,0,0,0,0,0,0,0,0
5.55,12,15,3.061944444,5,7,1.8125737097795627,1,0,0,0,0,0,0,0,0,0,0,0
6.41,12,16,3.445,6,7,1.8606676342525401,0,0,0,0,1,0,0,0,0,0,0,0
6.63,12,15,3.0725,1,7,2.157851912123678,0,0,0,0,0,1,0,0,0,0,0,0
6.56,12,16,3.429722222,2,7,1.9126913421503322,0,0,0,1,0,0,0,0,0,0,0,0
6.3,12,16,3.493333333,3,7,1.8034351146759002,0,0,0,0,0,0,0,0,0,0,0,0
5.81,17,21,3.949166667,0,7,1.4711964548241234,1,0,0,0,0,0,0,0,0,1,0,0
5.74,18,21,3.036944444,1,7,1.8900576239846423,0,0,0,0,1,0,1,0,0,1,0,0
5.83,12,16,3.5025,2,7,1.6645253390435404,0,0,0,0,0,1,0,0,0,0,0,0
6.63,12,16,4.174444444,4,7,1.5882352942867433,0,0,0,1,0,0,0,0,0,0,0,0
6.89,18,20,2.351666667,5,7,2.9298369946236944,0,0,0,0,0,0,1,0,0,1,0,0
6.87,13,16,3.669166667,2,7,1.8723597545425974,1,0,0,0,0,0,0,0,0,0,0,0
5.78,11,13,2.051666667,3,7,2.81722177046024,0,0,0,0,1,0,0,1,0,0,0,0
5.66,12,14,2.265,4,7,2.498896247240618,0,0,0,0,0,1,0,0,0,0,0,0
6.03,12,14,2.755833333,5,7,2.1880858787043347,0,0,0,1,0,0,0,0,0,0,0,0
6.21,12,14,2.459166667,3,7,2.5252456790884112,1,0,0,0,0,0,0,0,0,0,0,0
5.77,12,15,3.181388889,5,7,1.8136732733148109,0,0,0,0,1,0,0,0,0,0,0,0
6.08,12,15,2.946111111,6,7,2.063737507149302,0,0,0,0,0,1,0,0,0,0,0,0
6.24,13,15,2.3525,1,7,2.6524973432518597,0,0,0,0,0,0,0,0,0,0,0,0
6.08,17,21,4.2075,4,8,1.44503862150921,1,0,0,0,0,0,0,0,0,1,0,0
6.57,12,15,2.503055556,6,8,2.624791920519402,0,0,0,0,1,0,0,0,0,0,0,0
5.57,12,15,3.225555556,0,8,1.7268343090972327,0,0,0,0,0,1,0,0,0,0,0,0
6.57,12,15,2.775555556,1,8,2.367093674560914,0,0,0,1,0,0,0,0,0,0,0,0
5.52,12,15,3.193611111,2,8,1.7284509002949795,0,0,0,0,0,0,0,0,0,0,0,0
6.32,12,15,3.411944444,6,8,1.852316209636384,1,0,0,0,0,0,0,0,0,0,0,0
5.65,12,15,2.620555556,0,8,2.156031375508835,0,0,0,0,1,0,0,0,0,0,0,0
6.12,17,21,4.318888889,2,8,1.4170311293692557,0,0,0,0,0,1,0,0,0,1,0,0
6.7,17,21,3.826388889,3,8,1.7509981850671217,0,0,0,1,0,0,0,0,0,1,0,0
6.9,12,16,3.128611111,4,8,2.2054514783700774,0,0,0,0,0,0,0,0,0,0,0,0
6.19,14,17,3.520833333,1,8,1.7581065090421877,1,0,0,0,0,0,0,0,0,0,0,0
6.51,12,15,2.580833333,2,8,2.5224410723309574,0,0,0,0,1,0,0,0,0,0,0,0
6.28,12,15,2.627222222,6,8,2.390357369624898,0,0,0,0,0,0,0,0,0,0,0,0
6.22,12,15,2.714444444,3,8,2.2914449451152588,1,0,0,0,0,0,0,0,0,0,0,0
6.05,12,15,3.173333333,4,8,1.9065126052422807,0,0,0,0,1,0,0,0,0,0,0,0
6.68,12,15,2.823055556,5,8,2.3662304433940795,0,0,0,0,0,1,0,0,0,0,0,0
6.41,12,15,3.058055556,6,8,2.096103187995843,0,0,0,1,0,0,0,0,0,0,0,0
6.14,12,18,5.694999999249999,1,8,1.0781387183158218,0,0,0,0,0,0,0,0,0,1,0,0
6.97,12,15,3.2575,4,8,2.1396776669224864,1,0,0,0,0,0,0,0,0,0,0,0
6.93,12,16,3.793888889,5,9,1.8266217600870807,0,0,0,0,1,0,0,0,0,0,0,0
6.93,12,15,3.0,6,9,2.31,0,0,0,0,0,1,0,0,0,0,0,0
6.89,12,15,3.269722222,0,9,2.107212641380152,0,0,0,1,0,0,0,0,0,0,0,0
6.28,12,16,3.428055556,2,9,1.8319423058965152,0,0,0,0,0,0,0,0,0,0,0,0
6.98,12,15,3.113611111,0,9,2.241770006324981,0,0,0,0,1,0,0,0,0,0,0,0
7.02,14,17,2.631111111,1,9,2.668074324436996,0,0,0,0,0,1,0,0,0,0,0,0
7.03,13,15,2.958333333,2,9,2.3763380284367703,0,0,0,1,0,0,0,0,0,0,0,0
7.03,12,16,3.289722222,3,9,2.136958541054595,0,0,0,0,0,0,0,0,0,0,0,0
6.83,12,16,3.370833333,0,9,2.0262051917949275,1,0,0,0,0,0,0,0,0,0,0,0
7.12,12,16,3.436944444,1,9,2.0716075327983976,0,0,0,0,1,0,0,0,0,0,0,0
6.72,12,15,2.9725,3,9,2.260723296888141,0,0,0,0,0,1,0,0,0,0,0,0
6.9,12,15,2.588888889,4,9,2.665236051387758,0,0,0,1,0,0,0,0,0,0,0,0
6.94,12,16,3.293611111,5,9,2.107109724284629,0,0,0,0,0,0,0,0,0,0,0,0
6.92,12,15,2.821111111,2,9,2.4529342261698672,1,0,0,0,0,0,0,0,0,0,0,0
6.84,12,16,3.196388889,3,9,2.13991483437421,0,0,0,0,1,0,0,0,0,0,0,0
7.11,12,16,3.213055556,4,9,2.212846891714312,0,0,0,0,0,1,0,0,0,0,0,0
6.73,12,15,3.121944444,6,9,2.1557078034922266,0,0,0,1,0,0,0,0,0,0,0,0
6.84,13,16,3.106111111,4,9,2.2021105348668253,1,0,0,0,0,0,0,0,0,0,0,0
6.94,12,15,2.744166667,5,9,2.529000910716186,0,0,0,0,1,0,0,0,0,0,0,0
6.74,13,16,3.116111111,6,9,2.1629523980090197,0,0,0,0,0,1,0,0,0,0,0,0
0.629999999999999,15,15,0.023611111,0,10,26.682353066740443,0,0,0,1,0,0,0,0,0,0,0,0
6.95,15,18,2.773055556,0,10,2.506260642691574,0,0,0,1,0,0,0,0,0,1,0,0
6.94,13,15,2.519444444,1,10,2.7545755241904435,0,0,0,0,0,0,0,0,0,0,0,0
10.55,12,15,2.266388889,3,4,4.654982227986029,0,0,0,0,0,0,0,0,0,0,0,0
7.97,16,20,3.949444444,3,4,2.01800534556399,0,0,0,0,0,0,0,0,0,1,0,0
10.55,12,15,2.970833333,4,4,3.5511921462610037,0,0,0,0,0,1,0,0,0,0,0,0
3.02,16,19,3.054166667,4,4,0.9888130967542905,0,0,0,0,0,1,0,0,0,1,0,0
7.24,16,18,1.276944444,5,4,5.669784644131315,0,0,0,1,0,0,0,0,0,1,0,0
10.55,12,15,3.08,0,4,3.4253246753246755,0,0,0,0,0,0,0,0,0,0,0,0
10.55,16,19,3.008888889,0,4,3.5062776955869177,0,0,0,0,0,0,0,0,0,1,0,0
3.39,16,21,4.410833333,3,4,0.7685622520890657,1,0,0,0,0,0,0,0,0,1,0,0
6.99,14,15,1.214166667,5,4,5.757035001851192,0,0,0,0,1,0,0,0,0,0,0,0
10.55,13,16,3.173055556,6,4,3.324870874085635,0,0,0,0,0,1,0,0,0,0,0,0
0.71,17,18,1.2125,6,4,0.5855670103092784,0,0,0,0,0,1,0,0,0,1,0,0
10.55,13,16,2.598888889,0,4,4.0594271054271305,0,0,0,1,0,0,0,0,0,0,0,0
10.55,11,15,3.685833333,5,5,2.8623106491397072,1,0,0,0,0,0,0,1,0,0,0,0
10.55,12,15,2.4575,6,5,4.292980671414039,0,0,0,0,1,0,0,0,0,0,0,0
10.55,12,15,2.638333333,0,5,3.998736576626499,0,0,0,0,0,1,0,0,0,0,0,0
10.55,12,15,2.391944444,1,5,4.410637557433169,0,0,0,1,0,0,0,0,0,0,0,0
0.92,16,18,2.842777778,1,5,0.32362712524341397,0,0,0,1,0,0,0,0,0,1,0,0
10.55,11,15,3.431388889,3,5,3.0745567877252635,0,0,0,0,0,0,0,1,0,0,0,0
1.33,17,18,1.919166667,3,5,0.6930091184206671,0,0,0,0,0,0,0,0,0,1,0,0
10.55,13,16,3.218888889,2,5,3.2775284776224534,0,0,0,0,0,1,0,0,0,0,0,0
10.55,12,16,3.513333333,3,5,3.002846300095147,0,0,0,1,0,0,0,0,0,0,0,0
4.71,18,20,2.293055556,3,5,2.0540278615037617,0,0,0,1,0,0,1,0,0,1,0,0
7.97,16,19,3.582777778,4,5,2.22453093489071,0,0,0,0,0,0,0,0,0,1,0,0
10.45,12,17,4.781111111,1,5,2.185684406279007,1,0,0,0,0,0,0,0,0,0,0,0
1.41,18,20,2.293055556,1,5,0.6149000604501708,1,0,0,0,0,0,1,0,0,1,0,0
9.05,12,15,2.92,4,5,3.099315068493151,0,0,0,0,1,0,0,0,0,0,0,0
10.54,12,15,2.523333333,5,5,4.177014531595378,0,0,0,0,0,1,0,0,0,0,0,0
3.65,17,20,3.26,5,5,1.1196319018404908,0,0,0,0,0,1,0,0,0,1,0,0
2.93,13,14,0.545555556,0,5,5.370672093384381,0,0,0,1,0,0,0,0,0,0,0,0
10.55,17,20,3.058055556,0,5,3.449904622988478,0,0,0,1,0,0,0,0,0,1,0,0
6.07,12,15,2.862222222,1,5,2.120729813829249,0,0,0,0,0,0,0,0,0,0,0,0
10.55,12,15,3.098055556,4,6,3.405361785577999,1,0,0,0,0,0,0,0,0,0,0,0
10.55,16,19,2.934444444,5,6,3.5952290804385054,0,0,0,0,1,0,0,0,0,1,0,0
